"Product_Name","texts"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Some refurbished phones don't come with a new battery...this one obviously did cause it runs for 3 days without a charge. it has not malfunctioned since i got it 2 months ago and i did get a silicone/hard plastic combo case that saved it twice. great buyI don't need to fall for the phone of the month hype... and make iphone richer just give me one the works well.."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","not working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone, is s advertised. It is being used, and there are no issues.Delivered as expected, in the agreed time."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Looks nice nw I'm using its works good too"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","No, did not meet my expectations. Very poor."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i was very disappointed. its advertised as certified refurbished but right out of the box the wifi did not work on the phone nor did the bluetooth. i looked up reasons why and i found that the wifi antenna is broken.. everything else works fine on it but after not having the availability to use the internet indoors in most cases and not being able listen to my music i'm already looking to buy a new phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Is not GSM"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I set the phone up with AT&T and the first call I made found that I cannot hear the call, the earphone portion is defective, after all that trouble now I have to return the phone for credit."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The item is very nice"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything works well phone looks almost brand new however I recieved the wrong charger port."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","so far so good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm really not happy with the quality of these phones. I have ordered two used and factory refurbished. One had an amazingly horrible battery. I charged it to 100%"" set it up, and it was almost dead. And would die as soon as it hit five percent. So I ordered this one. It arrived with its test pictures still on it, the background was not reset to factory settings, and to make matters worse it won't connect to the Internet! My phone got stolen out of my car, iPhones are crazy expensive, and I thought factory refurbished from Amazon would be the cheaper way to go. Definitely NOT! Think twice before ordering these phones!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works real good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone was fine except that it does not work with AT&T as advertised, at least not with 4G."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","product did not work"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works great no issues so far. Unlocked and works well on my AT&T account. Looks great like new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Cool"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","love it much"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It doesn't work!!!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Wonderful."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","After few days the Wifi and Bluetooth stopped working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","So far so good, I love my phone. I inserted a sim card from my cricket phone, got started without a problem or going to a carrier."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","As of today I still DO NOT have it working with StraightTalk. NOT happy. 3 times!!! We have had to get a different SIM card and still no luck."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone was fine... given to my Dad for father's day"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not the newest phone but we put it in a case for our toddler and load it with kid games so its perfect (not SIM). Note didn't come in the original packing and had a non-OEM charger but all worked as promised."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","great phone for price. will run latest operating system."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","TLF hard two months I trailed off and not turn"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I am not satisfied. The product fall short of expectation. During telephone conversation the screen is scrambling. Also,sometimes I am unable to answer incoming calls because the ""slide to unlock"" feature is not working."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works great! No problems!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Like it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Could not get the phone to work. Had to send it back"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The battery doesn't lasts. Wifi is not functional, I can't connect to a router. Only 3G/LTE."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It did not get here when it was supposed to, it was a week late. When it did get here it did not work properly and had to send it back."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very nice"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm so glad with this order about everything, from the product to its price and delivery time as well. Strongly recommended."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My iPhone 4S Unlocked was received on time and was packaged like a brand new phone. It was unlocked as advertised. I was able to activate it with my new SIM chip without any problems. It had to be setup like a new phone. We are very pleased and would recommend this phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Quick delivery, no issues"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Wi-Fi did not work and battery would not hold charge. This unit was supposed to be re-certified guaranteed"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good phone. I highly recommend it for interested buyers"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I do like it, it is so comfortable and exactly unlock."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This product said it was for Verizon,but it wasn't even there's."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone is not charging, I bought it for my dad and sent it to India. It worked normal for 4-5 days then suddenly started giving problems, phone would hang often. One the torch would turn on and then it wouldn't turn off, turned off when the battery went out. Finally now the phone would not charge at all, tried to reset holding the power and start button and it would not do anything. Totally disappointed, have to figure out how to get my money back."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Its was not unlocked I tried to put cricket wireless for it and it keep telling me the sim was invalid so I called Cricket Wireless and they told me to call Sprint and they told me it was not unlocked"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I got this iPhone on straight talk works great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not GSM!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone brand new, no scratches all excellent"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","it is working fine as discribed"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Nice"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good service and product. Recommended! Thank you."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent Product"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My husband's Motorola Droid broke so I tried to go cheap and replace it with the iPhone 4. Big Mistake!I love iPhones and have always had one. My husband has always used a Droid so this was my attempt to convert him. I had forgotten how limited the iPhone 4 is since it had been a long time since I had that model.I had to go back online and buy him a refurbished Motorola Droid so that he could use the new technology again."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I like iphone great condition"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm trying to activate the phone and it's asking for a passcode? I bought as a gift for a first time phone for my nephew and apparently wasted my money. It didn't do this the first time I turned it on and now that I want to activate it, I can't do anything."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It is not working. I bought this is for my mom n it is not even couple months n stop working. Not good at all.... Please don't buy it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Purchased for a 10 yr old grandson who is very happy with his phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","the phone did not work, I took it to the apple store and it could not be repaired. I ended up trading it in on another 4s that did work .The phone would not pick up my wi fi or any wi fi. It still cost me another $199.00 but it made my little girl happy. It cost me $102.00 for your phone and 199.00 for the new one. No more refurbished for me."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Satisfactory"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything is good..... I use it too Finley....next time I'll again purchase if the price low whatever I want.... Thank you very much"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good iPhone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Received the phone quickly. Everything worked very well except screen has a rattle noise when phone vibrates possibly from loose screen when refurbished. But works perfectly and not a big deal."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Bought it as presents for my niece. She was so happy. She has been using it for over 7 months and had no problems."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Sometimes the phone will randomly turn off when I am trying to do something, such as video. Other than that, I have had no problems :)"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","ilove"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone did not hold a charge. 2 stars though for easily being able to return it."
